samp,subpop,trial,odor,value,odor_order,value_detrended
230915_U52_GCaMP6f_F2,U52,1,octanal4.58,0.122892484,6,0.1316714571897838
230915_U52_GCaMP6f_F2,U52,2,octanal4.58,0.07956545,42,0.12897001731074292
230914_FCV_GCaMP6f_F1,FCV,1,octanal4.58,0.12399751,6,0.1400691857904862
230914_FCV_GCaMP6f_F1,FCV,2,octanal4.58,0.09750161,42,0.22883332284088215
230914_FCV_GCaMP6f_F2,FCV,1,octanal4.58,0.19825432,6,0.22521390758344118
230914_FCV_GCaMP6f_F2,FCV,2,octanal4.58,0.05247062,42,0.1280925941128552
230914_FCV_GCaMP6f_F3,FCV,1,octanal4.58,0.20563659,6,0.22754783605761908
230914_FCV_GCaMP6f_F3,FCV,2,octanal4.58,0.092147514,42,0.18719310030108888
230915_FCV_GCaMP6f_F1,FCV,1,octanal4.58,0.09834724,6,0.10801331228228744
230915_FCV_GCaMP6f_F1,FCV,2,octanal4.58,0.03348945,42,0.0645526044233635
230913_ORL_GCaMP6f_F1,ORL,1,octanal4.09,0.0017785789,7,0.0017739162527893428
230913_ORL_GCaMP6f_F1,ORL,2,octanal4.09,0.0037032643,43,0.0036440280390403717
230913_ORL_GCaMP6f_F2,ORL,1,octanal4.09,0.052890234,7,0.05220058539790179
230913_ORL_GCaMP6f_F2,ORL,2,octanal4.09,0.036005765,43,0.03321674328210747
230914_ORL_GCaMP6f_F1,ORL,1,octanal4.09,0.112323575,7,0.1118821705088205
230914_ORL_GCaMP6f_F1,ORL,2,octanal4.09,0.10495683,43,0.10244864234908206
230914_ORL_GCaMP6f_F2,ORL,1,octanal4.09,0.06905224,7,0.07341390209972527
230914_ORL_GCaMP6f_F2,ORL,2,octanal4.09,0.055840593,43,0.08134920638257254
230915_ORL_GCaMP6f_F1,ORL,1,octanal4.09,0.022477165,7,0.024180884031795063
230915_ORL_GCaMP6f_F1,ORL,2,octanal4.09,0.008600955,43,0.013472973873617185
230913_U52_GCaMP6f_F2,U52,1,octanal4.09,0.053795427,7,0.06584565637209874
230913_U52_GCaMP6f_F2,U52,2,octanal4.09,0.020540671,43,0.07109605655657762
230913_U52_GCaMP6f_F3,U52,1,octanal4.09,0.06981482,7,0.07653294549177925
230913_U52_GCaMP6f_F3,U52,2,octanal4.09,0.022159403,43,0.03896395239281099
230914_U52_GCaMP6f_F1,U52,1,octanal4.09,0.11585785,7,0.1431190080983756
230914_U52_GCaMP6f_F1,U52,2,octanal4.09,0.037286885,43,0.13655181726348586
230914_U52_GCaMP6f_F2,U52,1,octanal4.09,0.021881666,7,0.027065886041465394
230914_U52_GCaMP6f_F2,U52,2,octanal4.09,0.010879308,43,0.04016466529994656
230915_U52_GCaMP6f_F2,U52,1,octanal4.09,0.031472526,7,0.03411083155549825
230915_U52_GCaMP6f_F2,U52,2,octanal4.09,0.037492294,43,0.06147529695104044
230914_FCV_GCaMP6f_F1,FCV,1,octanal4.09,0.08060197,7,0.09291736882152322
230914_FCV_GCaMP6f_F1,FCV,2,octanal4.09,0.044224594,43,0.10592365085915581
230914_FCV_GCaMP6f_F2,FCV,1,octanal4.09,0.08241463,7,0.09563252383693613
230914_FCV_GCaMP6f_F2,FCV,2,octanal4.09,0.026777403,43,0.0667736378846803
230914_FCV_GCaMP6f_F3,FCV,1,octanal4.09,0.14328797,7,0.16125409997503212
